year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,3,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",420.00,86.00,22.92,3.03,15.55,0.00,44.50,9.00,1.00,5953.00,2143.00,972.00,504.00,0.00,2334.00
2025,3,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",657.00,182.00,59.87,5.29,36.57,0.69,79.59,9.00,1.00,13720.00,4824.00,620.00,1675.00,11.00,6590.00
2025,3,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",31.00,6.00,4.03,0.00,0.59,0.00,1.38,0.00,0.00,398.00,313.00,0.00,36.00,0.00,49.00
2025,3,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",79.00,27.00,8.46,1.77,3.75,0.00,13.03,2.00,0.00,1571.00,319.00,309.00,156.00,0.00,787.00
2025,3,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",117.00,19.00,12.41,0.00,1.11,0.00,5.48,0.00,0.00,2051.00,1035.00,0.00,64.00,0.00,952.00
2025,3,AA,American Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",183.00,50.00,21.70,1.72,6.18,0.00,20.39,3.00,0.00,3439.00,1260.00,438.00,266.00,0.00,1475.00
2025,3,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",239.00,64.00,22.85,1.13,7.36,0.00,32.66,9.00,0.00,4517.00,1746.00,68.00,293.00,0.00,2410.00
2025,3,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",305.00,72.00,18.49,1.44,9.57,0.00,42.50,3.00,0.00,3817.00,931.00,73.00,378.00,0.00,2435.00
2025,3,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3947.00,831.00,198.78,28.27,278.75,0.68,324.51,45.00,19.00,79906.00,21684.00,4184.00,14543.00,32.00,39463.00
2025,3,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",182.00,54.00,23.13,0.45,11.36,0.00,19.06,5.00,1.00,3435.00,1593.00,48.00,618.00,0.00,1176.00
2025,3,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",672.00,178.00,38.96,1.67,77.19,1.83,58.36,16.00,3.00,12764.00,2578.00,274.00,4006.00,105.00,5801.00
2025,3,AA,American Airlines Network,PDX,"Portland, OR: Portland International",334.00,93.00,30.70,1.51,16.06,0.00,44.73,1.00,0.00,4799.00,1568.00,81.00,633.00,0.00,2517.00
2025,3,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3166.00,677.00,182.93,24.24,185.42,2.78,281.62,34.00,9.00,67829.00,22750.00,3087.00,7402.00,151.00,34439.00
2025,3,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5080.00,883.00,276.73,23.27,265.35,0.83,316.82,33.00,5.00,79175.00,32511.00,2997.00,10144.00,161.00,33362.00
2025,3,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",412.00,91.00,32.10,2.73,13.50,0.00,42.68,6.00,1.00,5670.00,1847.00,109.00,514.00,0.00,3200.00
2025,3,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",139.00,49.00,13.64,0.15,8.36,0.00,26.85,5.00,2.00,3891.00,1045.00,11.00,601.00,0.00,2234.00
2025,3,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",248.00,65.00,23.50,1.04,20.10,0.00,20.36,2.00,1.00,3648.00,1516.00,34.00,730.00,0.00,1368.00
2025,3,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",149.00,26.00,10.08,0.73,4.45,0.00,10.74,4.00,0.00,2132.00,1090.00,111.00,140.00,0.00,791.00
2025,3,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",62.00,14.00,4.95,0.00,0.19,0.00,8.86,0.00,0.00,597.00,189.00,0.00,5.00,0.00,403.00
2025,3,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",893.00,188.00,60.26,5.66,36.63,0.00,85.46,9.00,0.00,13283.00,4233.00,776.00,1774.00,0.00,6500.00
2025,3,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",276.00,68.00,26.95,1.06,13.02,0.35,26.62,5.00,0.00,3903.00,1649.00,69.00,544.00,26.00,1615.00
2025,3,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",200.00,42.00,12.78,0.00,10.19,0.00,19.03,3.00,3.00,2379.00,560.00,0.00,283.00,0.00,1536.00
2025,3,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",90.00,13.00,5.33,0.00,1.22,0.00,6.45,0.00,0.00,684.00,398.00,0.00,32.00,0.00,254.00
2025,3,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",657.00,180.00,45.63,4.25,71.87,0.00,58.26,9.00,2.00,12543.00,3370.00,562.00,4062.00,0.00,4549.00
2025,3,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",816.00,198.00,61.50,2.50,69.90,0.34,63.76,12.00,4.00,11445.00,3880.00,177.00,2731.00,19.00,4638.00
2025,3,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",664.00,177.00,71.50,3.32,32.24,0.10,69.83,13.00,0.00,13486.00,4644.00,337.00,1491.00,6.00,7008.00
2025,3,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",119.00,28.00,9.40,0.38,5.85,0.00,12.37,1.00,0.00,2862.00,885.00,40.00,396.00,0.00,1541.00
2025,3,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31.00,9.00,1.53,0.92,2.31,0.00,4.25,0.00,0.00,807.00,138.00,24.00,90.00,0.00,555.00
2025,3,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",31.00,8.00,2.25,0.00,2.58,0.00,3.17,0.00,0.00,308.00,60.00,0.00,114.00,0.00,134.00
2025,3,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",177.00,46.00,17.96,1.15,10.91,0.00,15.99,5.00,1.00,3472.00,1084.00,181.00,718.00,0.00,1489.00
2025,3,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",439.00,132.00,43.93,0.68,42.09,2.00,43.30,6.00,0.00,6334.00,2295.00,42.00,1317.00,31.00,2649.00
2025,3,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",983.00,267.00,73.95,3.60,100.47,0.00,88.98,8.00,3.00,18660.00,5637.00,293.00,4544.00,0.00,8186.00
2025,3,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",122.00,28.00,11.09,0.62,5.26,0.00,11.04,1.00,0.00,1017.00,406.00,24.00,182.00,0.00,405.00
2025,3,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",466.00,116.00,37.91,2.34,44.72,0.00,31.03,2.00,1.00,6381.00,1938.00,220.00,1578.00,0.00,2645.00
2025,3,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",390.00,122.00,41.59,1.53,27.12,0.08,51.67,6.00,0.00,8458.00,3330.00,260.00,982.00,6.00,3880.00
2025,3,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",326.00,64.00,26.73,1.33,7.39,0.00,28.54,4.00,0.00,4643.00,2780.00,66.00,343.00,0.00,1454.00
2025,3,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",600.00,108.00,33.18,5.06,30.59,0.00,39.17,10.00,1.00,5259.00,1583.00,173.00,1099.00,0.00,2404.00
2025,3,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",304.00,63.00,15.77,2.25,23.37,0.00,21.62,7.00,4.00,5658.00,1376.00,143.00,1091.00,0.00,3048.00
2025,3,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",420.00,105.00,32.01,6.06,18.77,0.00,48.16,7.00,0.00,6244.00,1773.00,507.00,782.00,0.00,3182.00
2025,3,AA,American Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",31.00,8.00,3.32,0.00,1.49,0.00,3.19,0.00,0.00,449.00,103.00,0.00,81.00,0.00,265.00
2025,3,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",228.00,45.00,14.44,0.00,20.05,0.00,10.51,0.00,0.00,3836.00,1448.00,0.00,1203.00,0.00,1185.00
2025,3,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",62.00,11.00,2.26,0.41,5.52,0.00,2.81,0.00,0.00,644.00,195.00,17.00,327.00,0.00,105.00
2025,3,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",120.00,41.00,17.45,0.29,6.84,0.00,16.43,2.00,0.00,4291.00,1402.00,12.00,341.00,0.00,2536.00
2025,3,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1316.00,292.00,78.56,5.59,108.76,0.00,99.08,35.00,2.00,21838.00,5604.00,675.00,7865.00,0.00,7694.00
2025,3,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",175.00,62.00,24.72,1.61,8.89,0.29,26.49,3.00,0.00,4056.00,1460.00,120.00,349.00,14.00,2113.00
2025,3,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",304.00,75.00,31.57,1.07,10.55,0.89,30.92,7.00,1.00,4774.00,1917.00,139.00,331.00,17.00,2370.00
2025,3,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",93.00,35.00,10.85,0.50,8.91,1.00,13.73,2.00,0.00,2208.00,460.00,92.00,383.00,28.00,1245.00
2025,3,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",149.00,33.00,15.12,0.02,6.05,0.00,11.81,1.00,1.00,3035.00,1600.00,2.00,334.00,0.00,1099.00
2025,3,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",118.00,45.00,12.82,0.13,4.43,0.00,27.63,2.00,0.00,4702.00,1523.00,16.00,635.00,0.00,2528.00
2025,2,AA,American Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",200.00,41.00,23.19,0.79,4.29,0.00,12.73,3.00,0.00,2675.00,1173.00,73.00,224.00,0.00,1205.00
2025,2,AA,American Airlines Network,ALB,"Albany, NY: Albany International",100.00,25.00,8.22,2.74,5.05,0.00,8.99,5.00,0.00,4884.00,584.00,1991.00,241.00,0.00,2068.00
2025,2,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",466.00,93.00,41.48,1.21,14.35,0.00,35.96,5.00,0.00,7026.00,3227.00,60.00,777.00,0.00,2962.00
2025,2,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",892.00,178.00,52.82,8.97,33.63,0.00,82.58,8.00,0.00,13577.00,4206.00,838.00,1591.00,0.00,6942.00
2025,2,AA,American Airlines Network,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",56.00,20.00,8.72,0.44,4.86,0.00,5.98,1.00,1.00,1446.00,918.00,7.00,167.00,0.00,354.00
2025,2,AA,American Airlines Network,BDL,"Hartford, CT: Bradley International",255.00,43.00,14.79,2.99,8.73,1.00,15.49,8.00,0.00,4311.00,1751.00,1103.00,332.00,19.00,1106.00
2025,2,AA,American Airlines Network,BFL,"Bakersfield, CA: Meadows Field",50.00,22.00,9.66,1.21,2.41,0.38,8.34,0.00,0.00,1660.00,798.00,143.00,129.00,93.00,497.00
2025,2,AA,American Airlines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",79.00,35.00,12.73,0.00,5.06,0.00,17.21,1.00,0.00,2759.00,1230.00,0.00,222.00,0.00,1307.00
2025,2,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",525.00,121.00,49.17,3.21,21.66,0.59,46.38,5.00,1.00,9727.00,5011.00,178.00,786.00,17.00,3735.00
2025,2,AA,American Airlines Network,BOI,"Boise, ID: Boise Air Terminal",75.00,21.00,7.28,0.00,5.77,0.00,7.95,1.00,0.00,1212.00,563.00,0.00,150.00,0.00,499.00
2025,2,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1051.00,228.00,68.19,7.36,70.50,0.00,81.95,20.00,1.00,16794.00,4575.00,1631.00,4347.00,0.00,6241.00
2025,2,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",97.00,28.00,10.34,2.90,6.85,0.00,7.91,2.00,0.00,2089.00,910.00,462.00,219.00,0.00,498.00
2025,2,AA,American Airlines Network,BUR,"Burbank, CA: Bob Hope",56.00,11.00,6.69,1.00,1.26,0.00,2.05,1.00,1.00,573.00,275.00,143.00,75.00,0.00,80.00
2025,2,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",232.00,53.00,21.31,0.34,11.33,0.00,20.01,6.00,0.00,3185.00,1600.00,16.00,419.00,0.00,1150.00
2025,2,AA,American Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",76.00,25.00,5.88,1.26,15.19,0.00,2.67,0.00,2.00,1622.00,492.00,115.00,706.00,0.00,309.00
2025,2,AA,American Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",290.00,66.00,20.63,1.06,14.52,1.10,28.69,7.00,0.00,3596.00,1283.00,22.00,541.00,30.00,1720.00
2025,2,AA,American Airlines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",71.00,22.00,11.98,1.00,2.60,0.00,6.42,0.00,0.00,876.00,511.00,27.00,68.00,0.00,270.00
2025,2,AA,American Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",321.00,83.00,21.86,1.67,17.51,1.00,40.95,4.00,1.00,6676.00,1733.00,536.00,984.00,23.00,3400.00
2025,2,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9154.00,1510.00,407.85,59.66,452.50,3.95,586.04,167.00,16.00,131970.00,52712.00,6896.00,17613.00,411.00,54338.00
2025,2,AA,American Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",274.00,78.00,24.66,1.39,15.46,0.00,36.50,1.00,0.00,5126.00,1644.00,87.00,486.00,0.00,2909.00
2025,2,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",84.00,22.00,9.40,1.22,3.93,0.00,7.45,1.00,1.00,1422.00,768.00,91.00,133.00,0.00,430.00
2025,2,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",200.00,36.00,14.89,1.29,6.16,0.00,13.67,1.00,0.00,1822.00,700.00,93.00,254.00,0.00,775.00
2025,2,AA,American Airlines Network,DAB,"Daytona Beach, FL: Daytona Beach International",17.00,6.00,0.06,0.00,3.96,0.00,1.99,0.00,0.00,462.00,1.00,0.00,306.00,0.00,155.00
2025,2,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",1888.00,533.00,106.26,12.98,261.45,0.00,152.30,48.00,15.00,46593.00,16072.00,1350.00,12651.00,0.00,16520.00
2025,2,AA,American Airlines Network,DEN,"Denver, CO: Denver International",639.00,144.00,47.70,3.11,53.03,0.29,39.87,8.00,1.00,9565.00,3331.00,213.00,2267.00,10.00,3744.00
2025,2,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11875.00,2223.00,576.36,80.56,750.27,4.19,811.62,123.00,14.00,196444.00,75568.00,8740.00,31356.00,145.00,80635.00
2025,2,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",144.00,32.00,14.15,1.12,5.51,0.00,11.23,2.00,0.00,1808.00,658.00,102.00,220.00,0.00,828.00
2025,2,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",395.00,78.00,22.34,5.39,13.59,0.00,36.68,8.00,0.00,5276.00,999.00,1340.00,637.00,0.00,2300.00
2025,2,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",47.00,23.00,5.70,0.36,4.37,0.00,12.58,2.00,0.00,1725.00,349.00,48.00,203.00,0.00,1125.00
2025,2,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",210.00,71.00,17.24,1.32,37.57,0.00,14.87,1.00,2.00,4011.00,872.00,170.00,1561.00,0.00,1408.00
2025,2,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",213.00,45.00,18.83,2.05,0.81,0.00,23.30,4.00,0.00,4596.00,1363.00,608.00,81.00,0.00,2544.00
2025,2,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",47.00,10.00,4.02,0.83,1.25,0.00,3.90,0.00,0.00,903.00,433.00,172.00,64.00,0.00,234.00
2025,2,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",484.00,122.00,38.01,2.69,50.44,0.82,30.04,8.00,0.00,7036.00,2036.00,747.00,2180.00,64.00,2009.00
2025,2,AA,American Airlines Network,EYW,"Key West, FL: Key West International",159.00,38.00,9.52,2.10,14.24,0.00,12.13,4.00,3.00,2414.00,688.00,163.00,598.00,0.00,965.00
2025,2,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",126.00,31.00,9.75,2.42,5.92,0.00,12.91,0.00,0.00,2024.00,734.00,105.00,228.00,0.00,957.00
2025,2,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",568.00,112.00,39.00,3.01,35.12,1.35,33.52,14.00,0.00,6412.00,1985.00,281.00,1643.00,56.00,2447.00
2025,2,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",16.00,8.00,2.05,0.86,1.32,0.00,3.77,0.00,0.00,410.00,72.00,99.00,58.00,0.00,181.00
2025,2,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",64.00,12.00,2.63,1.00,0.78,0.00,7.59,0.00,0.00,840.00,111.00,47.00,42.00,0.00,640.00
2025,2,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",205.00,56.00,18.84,0.14,8.98,0.00,28.04,2.00,1.00,4357.00,1316.00,15.00,464.00,0.00,2562.00
2025,2,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",104.00,22.00,9.41,0.39,3.17,0.00,9.03,2.00,0.00,1306.00,466.00,42.00,135.00,0.00,663.00
2025,2,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",84.00,27.00,5.33,1.00,5.03,0.00,15.64,0.00,0.00,1846.00,245.00,56.00,157.00,0.00,1388.00
2025,2,AA,American Airlines Network,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",28.00,8.00,4.87,0.07,1.71,0.00,1.36,0.00,1.00,538.00,351.00,5.00,101.00,0.00,81.00
2025,2,AA,American Airlines Network,HDN,"Hayden, CO: Yampa Valley",30.00,8.00,0.41,0.00,5.86,0.00,1.73,0.00,2.00,344.00,11.00,0.00,261.00,0.00,72.00
2025,2,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",184.00,26.00,14.17,1.08,9.01,0.00,1.74,0.00,1.00,1618.00,1163.00,80.00,277.00,0.00,98.00
2025,2,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",56.00,13.00,7.49,0.64,1.91,0.00,2.95,1.00,0.00,942.00,460.00,110.00,102.00,0.00,270.00
2025,2,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",509.00,127.00,49.45,2.20,33.34,0.00,42.01,4.00,3.00,7879.00,2761.00,162.00,1745.00,0.00,3211.00
2025,2,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",84.00,21.00,8.72,1.94,1.22,0.47,8.65,1.00,0.00,2379.00,377.00,1244.00,83.00,36.00,639.00
2025,2,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",417.00,98.00,32.83,2.65,24.51,0.00,38.00,4.00,0.00,6324.00,2638.00,201.00,1028.00,0.00,2457.00
2025,2,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",78.00,28.00,15.34,0.62,6.75,0.00,5.29,0.00,0.00,1679.00,930.00,117.00,282.00,0.00,350.00
2025,2,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",524.00,105.00,36.39,1.87,15.61,0.00,51.14,2.00,1.00,6842.00,2395.00,180.00,572.00,0.00,3695.00
2025,2,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1090.00,206.00,61.40,1.84,75.29,0.96,66.51,23.00,5.00,17523.00,5854.00,55.00,3997.00,24.00,7593.00
2025,2,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",56.00,3.00,1.49,0.00,0.51,0.00,1.00,0.00,0.00,110.00,56.00,0.00,38.00,0.00,16.00
2025,2,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1091.00,258.00,83.06,8.30,102.41,0.00,64.23,6.00,1.00,13977.00,4935.00,757.00,4657.00,0.00,3628.00
2025,2,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2201.00,397.00,124.87,10.54,161.40,2.31,97.88,14.00,5.00,25519.00,10315.00,890.00,6413.00,95.00,7806.00
2025,2,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",34.00,8.00,2.77,0.00,1.04,0.00,4.19,0.00,0.00,467.00,160.00,0.00,55.00,0.00,252.00
2025,2,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1373.00,317.00,83.61,7.95,99.42,0.65,125.38,30.00,10.00,24834.00,8225.00,813.00,5274.00,11.00,10511.00
2025,2,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",56.00,7.00,1.27,0.00,3.48,0.00,2.25,0.00,0.00,227.00,30.00,0.00,115.00,0.00,82.00
2025,2,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",28.00,9.00,2.36,0.00,0.08,0.00,6.56,1.00,0.00,519.00,97.00,0.00,3.00,0.00,419.00
2025,2,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",375.00,74.00,26.20,4.70,9.94,0.00,33.17,3.00,0.00,6235.00,1856.00,807.00,570.00,0.00,3002.00
2025,2,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1543.00,351.00,110.81,4.11,136.77,0.16,99.15,23.00,4.00,22278.00,7207.00,424.00,6831.00,4.00,7812.00
2025,2,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",56.00,13.00,4.45,0.95,1.81,0.00,5.79,1.00,0.00,1077.00,470.00,62.00,83.00,0.00,462.00
2025,2,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",230.00,68.00,26.53,2.95,10.52,0.00,28.00,5.00,0.00,6051.00,1962.00,160.00,375.00,0.00,3554.00
2025,2,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",163.00,46.00,16.62,1.79,7.23,0.00,20.37,1.00,1.00,2903.00,1308.00,111.00,292.00,0.00,1192.00
2025,2,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5108.00,1020.00,261.36,25.87,426.10,5.37,301.30,50.00,3.00,87614.00,34323.00,3655.00,18101.00,196.00,31339.00
2025,2,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",212.00,66.00,26.21,0.28,9.33,0.00,30.18,2.00,2.00,5101.00,1943.00,38.00,397.00,0.00,2723.00
2025,2,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",37.00,7.00,2.82,0.26,1.03,0.00,2.90,0.00,1.00,679.00,383.00,28.00,105.00,0.00,163.00
2025,2,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",158.00,47.00,16.66,0.06,7.44,0.00,22.84,1.00,0.00,3167.00,910.00,2.00,233.00,0.00,2022.00
2025,2,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",340.00,58.00,21.80,1.52,12.59,0.00,22.10,2.00,0.00,3429.00,1307.00,155.00,529.00,0.00,1438.00
2025,2,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",594.00,161.00,54.54,3.31,47.19,0.15,55.80,3.00,0.00,11888.00,4093.00,430.00,2048.00,6.00,5311.00
2025,2,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",28.00,6.00,4.17,0.89,0.19,0.00,0.75,0.00,0.00,538.00,195.00,266.00,37.00,0.00,40.00
2025,2,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",28.00,9.00,3.34,0.00,0.00,0.00,5.66,0.00,0.00,458.00,154.00,0.00,0.00,0.00,304.00
2025,2,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",84.00,10.00,6.02,1.00,1.96,0.00,1.02,0.00,0.00,564.00,386.00,63.00,41.00,0.00,74.00
2025,2,AA,American Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",165.00,46.00,15.85,5.82,3.93,0.00,20.40,3.00,1.00,7871.00,1958.00,3666.00,241.00,0.00,2006.00
2025,2,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",192.00,43.00,13.30,1.00,6.33,0.00,22.37,3.00,0.00,2160.00,609.00,63.00,174.00,0.00,1314.00
2025,2,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",221.00,38.00,17.18,1.28,6.09,0.00,13.45,0.00,0.00,1854.00,706.00,87.00,258.00,0.00,803.00
2025,2,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3359.00,645.00,155.05,19.68,239.31,1.80,229.17,39.00,4.00,55205.00,17650.00,1647.00,11264.00,110.00,24534.00
2025,2,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",179.00,25.00,10.19,0.00,5.15,0.00,9.66,5.00,0.00,1386.00,523.00,0.00,191.00,0.00,672.00
2025,2,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",564.00,134.00,30.63,2.55,58.91,0.08,41.82,12.00,3.00,9846.00,2431.00,168.00,3282.00,7.00,3958.00
2025,2,AA,American Airlines Network,PDX,"Portland, OR: Portland International",265.00,48.00,16.90,2.93,8.18,0.00,19.99,0.00,1.00,3752.00,625.00,407.00,1791.00,0.00,929.00
2025,2,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2655.00,482.00,134.23,13.37,104.50,3.29,226.61,94.00,7.00,48555.00,17624.00,1712.00,5824.00,70.00,23325.00
2025,2,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4112.00,685.00,208.92,24.56,239.95,0.00,211.58,18.00,2.00,62452.00,31894.00,2525.00,9119.00,0.00,18914.00
2025,2,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",358.00,83.00,33.64,2.70,11.53,0.00,35.13,3.00,0.00,5014.00,1763.00,159.00,432.00,0.00,2660.00
2025,2,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",82.00,19.00,7.12,0.00,3.15,0.00,8.73,0.00,0.00,1744.00,674.00,0.00,131.00,0.00,939.00
2025,2,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",186.00,30.00,11.40,2.36,9.77,0.00,6.47,0.00,0.00,2346.00,1145.00,186.00,364.00,0.00,651.00
2025,2,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",104.00,20.00,9.07,0.25,2.72,0.00,7.96,2.00,0.00,1317.00,600.00,10.00,120.00,0.00,587.00
